Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
39.373,Terrain,28010,None,True,230.4143:-0.004999995:399.1527:0:0.9711989:0:-0.2382701,254.1274:0.1115837:400.5315:0.001684154:-0.7273385:0.001784927:0.6862745,228.9772:0.1115837:400.4914:0.01910306:0.9409467:-0.05386633:0.3336957,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001428372:-0.7366516:0.001555907:0.6762692,244.207:0.1115837:388.6828:0.003015182:-0.444621:0.001496701:0.8957125,245.0705:0.1115837:391.2257:0.003005006:-0.5119856:0.001791086:0.858987,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
39.414,Terrain,28010,None,True,230.6574:-0.004999995:399.0313:0:0.9879435:0:-0.1548152,254.1274:0.1115837:400.5315:0.001695806:-0.72931:0.001807668:0.6841789,228.9772:0.1115837:400.4914:0.01085029:0.9096198:-0.02380422:0.4146172,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001436386:-0.7384002:0.001572793:0.6743594,244.207:0.1115837:388.6828:0.003064633:-0.4433:0.001515621:0.8963668,245.0705:0.1115837:391.2257:0.003055288:-0.5117537:0.001819939:0.8591248,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
39.456,Terrain,28010,None,True,230.9098:-0.004999995:398.9052:0:0.9969518:0:-0.07801964,254.1274:0.1115837:400.5315:0.001707967:-0.731393:0.001831794:0.6819516,229.1002:0.1115837:400.3861:0.01066383:0.9034132:-0.02250652:0.428047,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001444727:-0.7402422:0.001590643:0.6723369,244.207:0.1115837:388.6828:0.003117692:-0.4418827:0.001535733:0.8970661,245.0705:0.1115837:391.2257:0.003109315:-0.5115045:0.0018509:0.859273,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
39.496,Terrain,28010,None,True,231.1683:-0.004999995:398.7761:0:0.9999661:0:-0.008234831,254.1274:0.1115837:400.5315:0.001720476:-0.7335632:0.001857044:0.6796166,229.2289:0.1115837:400.2822:0.01042909:0.8978962:-0.02130329:0.4395677,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001453282:-0.7421557:0.001609255:0.6702241,244.207:0.1115837:388.6828:0.003173898:-0.4403804:0.001556823:0.8978044,245.0705:0.1115837:391.2257:0.003166639:-0.5112393:0.001883701:0.8594306,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
39.538,Terrain,28010,None,True,231.4306:-0.004999995:398.6451:0:0.9985104:0:0.05456268,254.1274:0.1115837:400.5315:0.001733224:-0.735806:0.001883254:0.6771875,229.3575:0.1115837:400.1835:0.01014196:0.893055:-0.0201551:0.4493816,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001461976:-0.744127:0.001628503:0.6680346,244.207:0.1115837:388.6828:0.003232998:-0.4388007:0.001578765:0.8985772,245.0705:0.1115837:391.2257:0.003227015:-0.51096:0.001918198:0.8595963,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
39.578,Terrain,28010,None,True,231.6953:-0.004999995:398.5129:0:0.9938594:0:0.1106515,254.1274:0.1115837:400.5315:0.001746136:-0.738112:0.001910323:0.6746733,229.4909:0.1115837:400.0854:0.009849431:0.8888197:-0.0191247:0.457752,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001470758:-0.7461475:0.001648303:0.665777,244.207:0.1115837:388.6828:0.003294863:-0.437147:0.001601476:0.8993826,245.0705:0.1115837:391.2257:0.003290331:-0.5106673:0.001954319:0.8597699,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
39.626,Terrain,28010,None,True,232.0987:-0.004999995:398.321:0:0.9821052:0:0.1883331,254.1274:0.1115837:400.5315:0.001766372:-0.7415651:0.001952492:0.6708757,229.6874:0.1115837:399.9469:0.009405881:0.8827345:-0.01768662:0.4694449,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.00148451:-0.7491657:0.001679015:0.6623788,244.207:0.1115837:388.6828:0.003392767:-0.4342886:0.001635764:0.9007659,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
39.669,Terrain,28010,None,True,232.3756:-0.004999995:398.2108:0:0.9707353:0:0.2401525,254.1274:0.1115837:400.5315:0.001781488:-0.7436673:0.00198167:0.6685446,229.8567:0.1115837:399.8338:0.009307586:0.877797:-0.01706962:0.4786381,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.00149483:-0.7510063:0.0017002:0.6602911,244.207:0.1115837:388.6828:0.003461155:-0.4317298:0.001656644:0.9019948,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
39.711,Terrain,28010,None,True,232.6601:-0.005000055:398.1259:0:0.9560146:0:0.2933195,254.1274:0.1115837:400.5315:0.001798721:-0.7454385:0.002011549:0.6665689,229.998:0.1115837:399.7441:0.009167055:0.8714626:-0.01630006:0.4901054,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001506659:-0.7525677:0.001721859:0.658511,244.207:0.1115837:388.6828:0.003496039:-0.4301522:0.001665835:0.9027481,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
39.756,Terrain,28010,None,True,232.9503:-0.004999995:398.0776:0:0.9368081:0:0.3498436,254.1274:0.1115837:400.5315:0.001818737:-0.7466923:0.002041658:0.665164,230.1492:0.1115837:399.6539:0.009149682:0.8631179:-0.01564814:0.504677,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001520474:-0.753695:0.001743668:0.6572202,244.207:0.1115837:388.6828:0.003496039:-0.4301522:0.001665835:0.9027481,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
39.817,Terrain,28010,None,True,233.384:-0.005000055:398.0899:0:0.8988109:0:0.4383366,254.1274:0.1115837:400.5315:0.0018545:-0.7472915:0.002085586:0.6644905,230.3658:0.1115837:399.5376:0.009271969:0.8461796:-0.01473066:0.5326136,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001545283:-0.7543156:0.001775502:0.6565077,244.207:0.1115837:388.6828:0.003496039:-0.4301522:0.001665835:0.9027481,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
39.859,Terrain,28010,None,True,233.6614:-0.004999936:398.1585:0:0.8669496:0:0.4983959,254.1274:0.1115837:400.5315:0.001881845:-0.7467152:0.002112648:0.6651378,230.5159:0.1115837:399.468:0.009488277:0.8318372:-0.01422733:0.5547562,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001564307:-0.7539176:0.001795163:0.6569647,244.207:0.1115837:388.6828:0.003496039:-0.4301522:0.001665835:0.9027481,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
39.899,Terrain,28010,None,True,233.9212:-0.004999995:398.2733:0:0.830301:0:0.5573152,254.1274:0.1115837:400.5315:0.001911352:-0.745339:0.002136867:0.6666796,230.6699:0.1115837:399.4063:0.009801606:0.8150783:-0.01379559:0.5791036,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001584867:-0.7528567:0.001812843:0.6581801,244.207:0.1115837:388.6828:0.003496039:-0.4301522:0.001665835:0.9027481,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
39.943,Terrain,28010,None,True,234.235:-0.005000114:398.5404:0:0.757607:0:0.652711,254.1274:0.1115837:400.5315:0.00195639:-0.7414808:0.00216199:0.6709677,230.903:0.1115837:399.3309:0.01055137:0.7843738:-0.01334755:0.6200551,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001616398:-0.7497754:0.001831582:0.6616879,244.207:0.1115837:388.6828:0.003496039:-0.4301522:0.001665835:0.9027481,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
39.984,Terrain,28010,None,True,234.3974:-0.004999995:398.7645:0:0.7056405:0:0.7085701,254.1274:0.1115837:400.5315:0.001985807:-0.7379687:0.002171609:0.6748285,231.0752:0.1115837:399.2932:0.01124355:0.7605356:-0.01317452:0.6490652,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001637109:-0.7469437:0.001839164:0.6648827,244.207:0.1115837:388.6828:0.003496039:-0.4301522:0.001665835:0.9027481,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.026,Terrain,28010,None,True,234.5257:-0.005000055:399.0136:0:0.6513484:0:0.7587788,254.1274:0.1115837:400.5315:0.00201394:-0.7338933:0.002175928:0.6792583,231.2407:0.1115837:399.2703:0.01200658:0.734024:-0.0129816:0.6788933,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001657036:-0.743647:0.001843119:0.6685679,244.207:0.1115837:388.6828:0.003496039:-0.4301522:0.001665835:0.9027481,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.073,Terrain,28010,None,True,234.6172:-0.004999995:399.2809:0:0.5933041:0:0.8049784,254.1274:0.1115837:400.5315:0.00203977:-0.729369:0.002174703:0.684114,231.4261:0.1115837:399.2603:0.01295172:0.7047:-0.01286826:0.7092705,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001675504:-0.7399767:0.001843269:0.6726279,244.207:0.1115837:388.6828:0.003496039:-0.4301522:0.001665835:0.9027481,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.114,Terrain,28010,None,True,234.644:-0.005000174:399.5427:0:0.5151446:0:0.8571032,254.1274:0.1115837:400.5315:0.002058593:-0.7248022:0.002165718:0.6889506,231.5868:0.1115837:399.2648:0.01401408:0.6742175:-0.01279788:0.7382889,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001689288:-0.7362489:0.001837926:0.6767064,244.207:0.1115837:388.6828:0.003496039:-0.4301522:0.001665835:0.9027481,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.158,Terrain,28010,None,True,234.555:-0.004999936:399.7424:0:0.4148017:0:0.9099119,254.1274:0.1115837:400.5315:0.002061398:-0.7212066:0.002146189:0.6927137,231.7623:0.1115837:399.2842:0.01568949:0.6472064:-0.01332526:0.7620369,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001692092:-0.7332599:0.001824773:0.679944,244.207:0.1115837:388.6828:0.003496039:-0.4301522:0.001665835:0.9027481,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.198,Terrain,28010,None,True,234.3896:-0.004999995:399.886:0:0.3114927:0:0.9502485,254.1274:0.1115837:400.5315:0.002052774:-0.7185673:0.002121005:0.6954512,231.9257:0.1115837:399.3138:0.01803:0.6218429:-0.01432266:0.7828035,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001686973:-0.7310109:0.001807247:0.6823614,244.207:0.1115837:388.6828:0.003496039:-0.4301522:0.001665835:0.9027481,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.258,Terrain,28010,None,True,234.0553:-0.004999995:400.0168:0:0.1566455:0:0.9876549,254.1274:0.1115837:400.5315:0.002026341:-0.7161096:0.002078968:0.6979818,232.1514:0.1115837:399.374:0.0235356:0.5828973:-0.01689451:0.8120292,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001669746:-0.7288164:0.001777318:0.6847048,244.207:0.1115837:388.6828:0.003578284:-0.357148:0.001368225:0.93404,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.300,Terrain,28010,None,True,233.7995:-0.005000234:400.05:0:0.05413171:0:0.9985338,254.1274:0.1115837:400.5315:0.002002947:-0.7154276:0.002050956:0.6986809,232.3116:0.1115837:399.4281:0.03002841:0.5538727:-0.01999463:0.8318194,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001654027:-0.7281209:0.001757008:0.6854445,244.207:0.1115837:388.6828:0.003525285:-0.3622459:0.001370083:0.9320749,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.342,Terrain,28010,None,True,233.3983:-0.004999995:400.0157:0:-0.0982331:0:0.9951634,254.1274:0.1115837:400.5315:0.001962916:-0.7158458:0.002012373:0.6982527,232.3116:0.1115837:399.4281:0.03002841:0.5538727:-0.01999463:0.8318194,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001626558:-0.7282614:0.001728539:0.6852954,244.207:0.1115837:388.6828:0.003455342:-0.3717235:0.001383585:0.928336,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.384,Terrain,28010,None,True,233.1453:-0.005000055:399.9283:0:-0.2046718:0:0.9788307,254.1274:0.1115837:400.5315:0.001935211:-0.7171921:0.001991646:0.69687,232.3116:0.1115837:399.4281:0.03002841:0.5538727:-0.01999463:0.8318194,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001607179:-0.7292522:0.001712904:0.6842409,244.207:0.1115837:388.6828:0.003419838:-0.378873:0.001400072:0.9254413,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.429,Terrain,28010,None,True,233.0457:-0.005000055:399.8262:0:-0.3143483:0:0.9493077,254.1274:0.1115837:400.5315:0.001921126:-0.7188284:0.001986472:0.6951821,232.2513:0.1115837:399.3742:0.05479417:0.5017215:-0.03186658:0.8627037,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001597069:-0.7305624:0.001708681:0.682842,244.207:0.1115837:388.6828:0.003413975:-0.3830518:0.001415721:0.9237195,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.477,Terrain,28010,None,True,233.0482:-0.004999995:399.739:0:-0.4170001:0:0.9089065,254.1274:0.1115837:400.5315:0.001916953:-0.7202641:0.001990376:0.6936944,232.2756:0.1115837:399.1501:0.05479417:0.5017215:-0.03186658:0.8627037,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001593848:-0.7317551:0.001711221:0.6815637,244.207:0.1115837:388.6828:0.003424989:-0.3848148:0.001427959:0.9229863,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.520,Terrain,28010,None,True,233.0475:-0.005000114:399.5966:0:-0.5540112:0:0.8325092,254.1274:0.1115837:400.5315:0.001909648:-0.7225991:0.001996219:0.6912618,232.4183:0.1115837:398.8246:0.05479417:0.5017215:-0.03186658:0.8627037,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001588261:-0.7336928:0.001714989:0.6794773,244.207:0.1115837:388.6828:0.003442121:-0.3878171:0.001448271:0.9217288,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.566,Terrain,28010,None,True,233.0409:-0.005000055:399.4621:0:-0.6275321:0:0.7785907,254.1274:0.1115837:400.5315:0.001902127:-0.7247912:0.002001044:0.6889631,232.4032:0.1115837:398.7946:0.05825956:0.3714127:-0.02335886:0.9263438,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001582568:-0.7355098:0.001718047:0.6775102,244.207:0.1115837:388.6828:0.003457117:-0.3908083:0.001467814:0.9204644,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.607,Terrain,28010,None,True,233.073:-0.004999995:399.4127:0:-0.6855047:0:0.7280682,254.1274:0.1115837:400.5315:0.001902363:-0.725623:0.002006139:0.6880869,232.3734:0.1115837:398.7507:0.05825956:0.3714127:-0.02335886:0.9263438,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001582547:-0.7362139:0.001721613:0.6767449,244.207:0.1115837:388.6828:0.003469309:-0.3912026:0.001474744:0.9202968,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.648,Terrain,28010,None,True,233.0834:-0.004999995:399.369:0:-0.7313859:0:0.6819639,254.1274:0.1115837:400.5315:0.001900975:-0.7263444:0.002008892:0.6873254,232.36:0.1115837:398.7302:0.05825956:0.3714127:-0.02335886:0.9263438,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.00158143:-0.7368171:0.00172348:0.6760882,244.207:0.1115837:388.6828:0.003476639:-0.3919277:0.001481096:0.9199883,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.688,Terrain,28010,None,True,233.0873:-0.004999936:399.3299:0:-0.769912:0:0.6381502,254.1274:0.1115837:400.5315:0.001899263:-0.7269832:0.002010824:0.6866497,232.3475:0.1115837:398.7132:0.05825956:0.3714127:-0.02335886:0.9263438,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001580106:-0.7373489:0.00172476:0.675508,244.207:0.1115837:388.6828:0.003482154:-0.3926871:0.001486843:0.9196644,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.748,Terrain,28010,None,True,233.0893:-0.005000055:399.2732:0:-0.8162071:0:0.5777595,254.1274:0.1115837:400.5315:0.001896435:-0.7279075:0.002013257:0.6856698,232.3284:0.1115837:398.6895:0.05825956:0.3714127:-0.02335886:0.9263438,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001577952:-0.7381171:0.001726349:0.6746686,244.207:0.1115837:388.6828:0.003489449:-0.3938732:0.001495284:0.919157,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.788,Terrain,28010,None,True,233.0894:-0.004999936:399.2393:0:-0.8290522:0:0.5591712,254.1274:0.1115837:400.5315:0.001894643:-0.7284579:0.002014593:0.685085,232.2861:0.1115837:398.6655:0.05223432:0.4567922:-0.02688077:0.8876317,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001576594:-0.7385741:0.001727212:0.6741683,244.207:0.1115837:388.6828:0.003493587:-0.3946065:0.001500358:0.9188424,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.829,Terrain,28010,None,True,233.0892:-0.004999936:399.2207:0:-0.8290522:0:0.5591712,254.1274:0.1115837:400.5315:0.00189364:-0.728758:0.002015296:0.6847657,232.1989:0.1115837:398.6593:0.05223432:0.4567922:-0.02688077:0.8876317,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001575837:-0.7388233:0.001727665:0.6738952,244.207:0.1115837:388.6828:0.0034958:-0.3950131:0.001503141:0.9186676,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.870,Terrain,28010,None,True,233.0892:-0.004999936:399.2138:0:-0.8290522:0:0.5591712,254.1274:0.1115837:400.5315:0.001893264:-0.7288703:0.002015558:0.6846462,232.1126:0.1115837:398.6546:0.05223432:0.4567922:-0.02688077:0.8876317,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001575553:-0.7389164:0.001727833:0.6737931,244.207:0.1115837:388.6828:0.003496626:-0.3951655:0.001504183:0.9186021,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.915,Terrain,28010,None,True,233.0892:-0.004999936:399.2132:0:-0.8290522:0:0.5591712,254.1274:0.1115837:400.5315:0.001893232:-0.7288802:0.002015582:0.6846356,232.0813:0.1115837:398.6019:0.05223432:0.4567922:-0.02688077:0.8876317,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001575529:-0.7389246:0.001727849:0.6737841,244.207:0.1115837:388.6828:0.0034967:-0.3951788:0.001504275:0.9185964,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.956,Terrain,28010,None,True,233.0892:-0.004999936:399.2141:0:-0.8290522:0:0.5591712,254.1274:0.1115837:400.5315:0.001893282:-0.7288649:0.002015545:0.684652,232.0659:0.1115837:398.5586:0.05223432:0.4567922:-0.02688077:0.8876317,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001575567:-0.7389119:0.001727825:0.673798,244.207:0.1115837:388.6828:0.003496585:-0.3951582:0.001504133:0.9186052,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
40.996,Terrain,28010,None,True,233.0892:-0.004999936:399.215:0:-0.8290522:0:0.5591712,254.1274:0.1115837:400.5315:0.001893331:-0.7288505:0.002015512:0.6846672,232.0566:0.1115837:398.5271:0.05223432:0.4567922:-0.02688077:0.8876317,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001575603:-0.7389:0.001727804:0.6738111,244.207:0.1115837:388.6828:0.00349648:-0.3951386:0.001503999:0.9186137,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
41.036,Terrain,28010,None,True,233.0892:-0.004999936:399.2156:0:-0.8290522:0:0.5591712,254.1274:0.1115837:400.5315:0.001893362:-0.7288412:0.00201549:0.6846773,232.054:0.1115837:398.5127:0.05223432:0.4567922:-0.02688077:0.8876317,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001575627:-0.7388922:0.001727789:0.6738196,244.207:0.1115837:388.6828:0.00349641:-0.395126:0.001503912:0.9186191,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
41.078,Terrain,28010,None,True,233.0892:-0.004999936:399.2159:0:-0.8290522:0:0.5591712,254.1274:0.1115837:400.5315:0.001893379:-0.7288357:0.002015476:0.684683,232.054:0.1115837:398.5127:0.05223432:0.4567922:-0.02688077:0.8876317,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.00157564:-0.7388877:0.001727781:0.6738245,244.207:0.1115837:388.6828:0.003496369:-0.3951186:0.001503861:0.9186223,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
41.118,Terrain,28010,None,True,233.0892:-0.004999936:399.2161:0:-0.8290522:0:0.5591712,254.1274:0.1115837:400.5315:0.001893389:-0.7288328:0.00201547:0.6846862,232.054:0.1115837:398.5127:0.05223432:0.4567922:-0.02688077:0.8876317,NaN:NaN:NaN:NaN:NaN:NaN:NaN,257.9121:0.1115837:401.5073:0.001575648:-0.7388852:0.001727776:0.6738273,244.207:0.1115837:388.6828:0.003496347:-0.3951146:0.001503834:0.918624,245.0705:0.1115837:391.2257:0.003323093:-0.5105163:0.001972989:0.8598594,NaN:NaN:NaN:NaN:NaN:NaN:NaN,NaN:NaN:NaN:NaN:NaN:NaN:NaN
