Timestamp,Originator,OriginatorID,Event,Parameter,Shepherd,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf,Wolf
31.279,Terrain,27372,None,True,221.8261:-0.004998446:393.3211:-0.001396067:0.6445562:0.001176951:0.7645549,253.2894:0.1115837:398.719:0.001176951:-0.7645549:0.001396067:0.6445561,223.1754:0.1115837:394.4527:-0.01399078:0.9080293:-0.030424:-0.4175663,239.4859:0.1115837:409.7879:-0.0009626592:0.9170503:-0.002213856:-0.3987643,257.9121:0.1115837:401.5073:0.0009830025:-0.7814177:0.001230974:0.6240064,245.9032:0.1115837:387.7626:0.001846132:-0.6225149:0.001468487:0.7826045,246.8153:0.1115837:391.912:0.001692523:-0.6869121:0.001599774:0.7267368,222.4772:0.1115837:394.9966:-0.005965618:0.9823623:-0.03182179:-0.1841631,240.3863:0.1115837:408.6956:-0.001029083:0.9049617:-0.002188744:-0.4254863
31.329,Terrain,27372,None,True,221.8261:-0.004998446:393.3211:-0.001396067:0.6445562:0.001176951:0.7645549,253.2894:0.1115837:398.719:0.001176951:-0.7645549:0.001396067:0.6445561,223.1754:0.1115837:394.4527:-0.01399078:0.9080293:-0.030424:-0.4175663,239.4859:0.1115837:409.7879:-0.0009626592:0.9170503:-0.002213856:-0.3987643,257.9121:0.1115837:401.5073:0.0009830025:-0.7814177:0.001230974:0.6240064,245.9032:0.1115837:387.7626:0.001846132:-0.6225149:0.001468487:0.7826045,246.8153:0.1115837:391.912:0.001692523:-0.6869121:0.001599774:0.7267368,222.4772:0.1115837:394.9966:-0.005965618:0.9823623:-0.03182179:-0.1841631,240.3863:0.1115837:408.6956:-0.001029083:0.9049617:-0.002188744:-0.4254863
31.378,Terrain,27372,None,True,221.8261:-0.004998446:393.3211:-0.001396067:0.6445562:0.001176951:0.7645549,253.2894:0.1115837:398.719:0.001176951:-0.7645549:0.001396067:0.6445561,223.2348:0.1115837:394.5188:-0.01325992:0.9081818:-0.02885312:-0.4173698,239.4859:0.1115837:409.7879:-0.0009626592:0.9170503:-0.002213856:-0.3987643,257.9121:0.1115837:401.5073:0.0009830025:-0.7814177:0.001230974:0.6240064,245.9032:0.1115837:387.7626:0.001846132:-0.6225149:0.001468487:0.7826045,246.8153:0.1115837:391.912:0.001692523:-0.6869121:0.001599774:0.7267368,222.4772:0.1115837:394.9966:-0.005965618:0.9823623:-0.03182179:-0.1841631,240.3863:0.1115837:408.6956:-0.001029083:0.9049617:-0.002188744:-0.4254863
31.428,Terrain,27372,None,True,221.8261:-0.004998446:393.3211:-0.001396067:0.6445562:0.001176951:0.7645549,253.2894:0.1115837:398.719:0.001176951:-0.7645549:0.001396067:0.6445561,223.2609:0.1115837:394.5463:-0.01325992:0.9081818:-0.02885312:-0.4173698,239.4859:0.1115837:409.7879:-0.0009626592:0.9170503:-0.002213856:-0.3987643,257.9121:0.1115837:401.5073:0.0009830025:-0.7814177:0.001230974:0.6240064,245.9032:0.1115837:387.7626:0.001846132:-0.6225149:0.001468487:0.7826045,246.8153:0.1115837:391.912:0.001692523:-0.6869121:0.001599774:0.7267368,222.4772:0.1115837:394.9966:-0.005965618:0.9823623:-0.03182179:-0.1841631,240.3863:0.1115837:408.6956:-0.001029083:0.9049617:-0.002188744:-0.4254863
31.477,Terrain,27372,None,True,221.8261:-0.004998446:393.3211:-0.001396067:0.6445562:0.001176951:0.7645549,253.2894:0.1115837:398.719:0.001176951:-0.7645549:0.001396067:0.6445561,223.2609:0.1115837:394.5463:-0.01325992:0.9081818:-0.02885312:-0.4173698,239.4859:0.1115837:409.7879:-0.0009626592:0.9170503:-0.002213856:-0.3987643,257.9121:0.1115837:401.5073:0.0009830025:-0.7814177:0.001230974:0.6240064,245.9032:0.1115837:387.7626:0.001846132:-0.6225149:0.001468487:0.7826045,246.8153:0.1115837:391.912:0.001692523:-0.6869121:0.001599774:0.7267368,222.4772:0.1115837:394.9966:-0.005965618:0.9823623:-0.03182179:-0.1841631,240.3863:0.1115837:408.6956:-0.001029083:0.9049617:-0.002188744:-0.4254863
31.527,Terrain,27372,None,True,221.8261:-0.004998446:393.3211:-0.001396067:0.6445562:0.001176951:0.7645549,253.2894:0.1115837:398.719:0.001176951:-0.7645549:0.001396067:0.6445561,223.2609:0.1115837:394.5463:-0.01325992:0.9081818:-0.02885312:-0.4173698,239.4859:0.1115837:409.7879:-0.0009626592:0.9170503:-0.002213856:-0.3987643,257.9121:0.1115837:401.5073:0.0009830025:-0.7814177:0.001230974:0.6240064,245.9032:0.1115837:387.7626:0.001846132:-0.6225149:0.001468487:0.7826045,246.8153:0.1115837:391.912:0.001692523:-0.6869121:0.001599774:0.7267368,222.4772:0.1115837:394.9966:-0.005965618:0.9823623:-0.03182179:-0.1841631,240.3863:0.1115837:408.6956:-0.001029083:0.9049617:-0.002188744:-0.4254863
31.577,Terrain,27372,None,True,221.8261:-0.004998446:393.3211:-0.001396067:0.6445562:0.001176951:0.7645549,253.2894:0.1115837:398.719:0.001176951:-0.7645549:0.001396067:0.6445561,223.2609:0.1115837:394.5463:-0.01325992:0.9081818:-0.02885312:-0.4173698,239.4859:0.1115837:409.7879:-0.0009626592:0.9170503:-0.002213856:-0.3987643,257.9121:0.1115837:401.5073:0.0009830025:-0.7814177:0.001230974:0.6240064,245.9032:0.1115837:387.7626:0.001846132:-0.6225149:0.001468487:0.7826045,246.8153:0.1115837:391.912:0.001692523:-0.6869121:0.001599774:0.7267368,222.4772:0.1115837:394.9966:-0.005965618:0.9823623:-0.03182179:-0.1841631,240.3863:0.1115837:408.6956:-0.001029083:0.9049617:-0.002188744:-0.4254863
31.627,Terrain,27372,None,True,221.8261:-0.004998446:393.3211:-0.001396067:0.6445562:0.001176951:0.7645549,253.2894:0.1115837:398.719:0.001176951:-0.7645549:0.001396067:0.6445561,223.2609:0.1115837:394.5463:-0.01325992:0.9081818:-0.02885312:-0.4173698,239.4859:0.1115837:409.7879:-0.0009626592:0.9170503:-0.002213856:-0.3987643,257.9121:0.1115837:401.5073:0.0009830025:-0.7814177:0.001230974:0.6240064,245.9032:0.1115837:387.7626:0.001846132:-0.6225149:0.001468487:0.7826045,246.8153:0.1115837:391.912:0.001692523:-0.6869121:0.001599774:0.7267368,222.4772:0.1115837:394.9966:-0.005965618:0.9823623:-0.03182179:-0.1841631,240.3863:0.1115837:408.6956:-0.001029083:0.9049617:-0.002188744:-0.4254863
31.676,Terrain,27372,None,True,221.8261:-0.004998446:393.3211:-0.001396067:0.6445562:0.001176951:0.7645549,253.2894:0.1115837:398.719:0.001176951:-0.7645549:0.001396067:0.6445561,223.2609:0.1115837:394.5463:-0.01325992:0.9081818:-0.02885312:-0.4173698,239.4859:0.1115837:409.7879:-0.0009626592:0.9170503:-0.002213856:-0.3987643,257.9121:0.1115837:401.5073:0.0009830025:-0.7814177:0.001230974:0.6240064,245.9032:0.1115837:387.7626:0.001846132:-0.6225149:0.001468487:0.7826045,246.8153:0.1115837:391.912:0.001692523:-0.6869121:0.001599774:0.7267368,222.4772:0.1115837:394.9966:-0.005965618:0.9823623:-0.03182179:-0.1841631,240.3863:0.1115837:408.6956:-0.001029083:0.9049617:-0.002188744:-0.4254863
31.726,Terrain,27372,None,True,221.8261:-0.004998446:393.3211:-0.001396067:0.6445562:0.001176951:0.7645549,253.2894:0.1115837:398.719:0.001176951:-0.7645549:0.001396067:0.6445561,223.2609:0.1115837:394.5463:-0.01291753:0.907687:-0.02801607:-0.4185125,239.4859:0.1115837:409.7879:-0.0009626592:0.9170503:-0.002213856:-0.3987643,257.9121:0.1115837:401.5073:0.0009830025:-0.7814177:0.001230974:0.6240064,245.9032:0.1115837:387.7626:0.001846132:-0.6225149:0.001468487:0.7826045,246.8153:0.1115837:391.912:0.001692523:-0.6869121:0.001599774:0.7267368,222.4772:0.1115837:394.9966:-0.005965729:0.9823616:-0.03182168:-0.184167,240.3863:0.1115837:408.6956:-0.001029083:0.9049617:-0.002188744:-0.4254863
31.780,Terrain,27372,None,True,221.8261:-0.004998446:393.3211:-0.001396067:0.6445562:0.001176951:0.7645549,253.2894:0.1115837:398.719:0.001176951:-0.7645549:0.001396067:0.6445561,223.2358:0.1115837:394.5249:-0.01291753:0.907687:-0.02801607:-0.4185125,239.4617:0.1115837:409.7654:-0.0009639795:0.9170503:-0.002216893:-0.3987643,257.9121:0.1115837:401.5073:0.0009830025:-0.7814177:0.001230974:0.6240064,245.8709:0.1115837:387.7701:0.001848606:-0.622515:0.001470456:0.7826043,246.7823:0.1115837:391.9139:0.001694763:-0.6869121:0.001601891:0.7267368,222.4653:0.1115837:394.9659:-0.005965729:0.9823616:-0.03182168:-0.184167,240.3608:0.1115837:408.6745:-0.001030497:0.9049617:-0.002191751:-0.4254861
31.829,Terrain,27372,None,True,221.8261:-0.004998446:393.3211:-0.001396067:0.6445562:0.001176951:0.7645549,253.2894:0.1115837:398.719:0.001176951:-0.7645549:0.001396067:0.6445561,223.2358:0.1115837:394.5249:-0.01291753:0.907687:-0.02801607:-0.4185125,239.4617:0.1115837:409.7654:-0.0009639795:0.9170503:-0.002216893:-0.3987643,257.9121:0.1115837:401.5073:0.0009830025:-0.7814177:0.001230974:0.6240064,245.8709:0.1115837:387.7701:0.001848606:-0.622515:0.001470456:0.7826043,246.7823:0.1115837:391.9139:0.001694763:-0.6869121:0.001601891:0.7267368,222.4653:0.1115837:394.9659:-0.005965729:0.9823616:-0.03182168:-0.184167,240.3608:0.1115837:408.6745:-0.001030497:0.9049617:-0.002191751:-0.4254861
31.879,Terrain,27372,None,True,221.8261:-0.004998446:393.3211:-0.001396067:0.6445562:0.001176951:0.7645549,253.2894:0.1115837:398.719:0.001176951:-0.7645549:0.001396067:0.6445561,223.2358:0.1115837:394.5249:-0.01291753:0.907687:-0.02801607:-0.4185125,239.4617:0.1115837:409.7654:-0.0009639795:0.9170503:-0.002216893:-0.3987643,257.9121:0.1115837:401.5073:0.0009830025:-0.7814177:0.001230974:0.6240064,245.8709:0.1115837:387.7701:0.001848606:-0.622515:0.001470456:0.7826043,246.7823:0.1115837:391.9139:0.001694763:-0.6869121:0.001601891:0.7267368,222.4653:0.1115837:394.9659:-0.005965729:0.9823616:-0.03182168:-0.184167,240.3608:0.1115837:408.6745:-0.001030497:0.9049617:-0.002191751:-0.4254861
31.929,Terrain,27372,None,True,221.9367:-0.00499028:393.4334:-0.001239813:0.6169864:0.001045222:0.7869722,253.2894:0.1115837:398.719:0.001183626:-0.7636219:0.001399872:0.6456611,223.2358:0.1115837:394.5249:-0.01291753:0.907687:-0.02801607:-0.4185125,239.4617:0.1115837:409.7654:-0.0009705591:0.9169945:-0.002231172:-0.3988924,257.9121:0.1115837:401.5073:0.0009878922:-0.7806977:0.001234176:0.624907,245.8709:0.1115837:387.7701:0.00185867:-0.6203763:0.001470195:0.7843007,246.7823:0.1115837:391.9139:0.00170553:-0.6851829:0.00160441:0.7283673,222.4653:0.1115837:394.9659:-0.005965729:0.9823616:-0.03182168:-0.184167,240.3608:0.1115837:408.6745:-0.001037915:0.90482:-0.002205623:-0.4257872
31.979,Terrain,27372,None,True,222.0715:-0.004991174:393.5671:-0.001099574:0.5926655:0.0009269934:0.8054475,253.2894:0.1115837:398.719:0.001191865:-0.7625036:0.001404679:0.6469813,223.3054:0.1115837:394.5982:-0.01476656:0.9063962:-0.03179395:-0.4209717,239.4617:0.1115837:409.7654:-0.0009785995:0.9169445:-0.002248886:-0.3990072,257.9121:0.1115837:401.5073:0.0009939278:-0.7798373:0.001238221:0.6259803,245.8709:0.1115837:387.7701:0.001871107:-0.6177923:0.00147005:0.7863378,246.7823:0.1115837:391.9139:0.001718826:-0.6830958:0.001607671:0.730325,222.4653:0.1115837:394.9659:-0.005965729:0.9823616:-0.03182168:-0.184167,240.3608:0.1115837:408.6745:-0.001047001:0.9046661:-0.002222845:-0.4261142
32.028,Terrain,27372,None,True,222.3254:-0.004992664:393.8152:-0.0009170023:0.560676:0.0007730767:0.8280345,253.2894:0.1115837:398.719:0.001207509:-0.760401:0.001413795:0.6494513,223.3054:0.1115837:394.5982:-0.01476656:0.9063962:-0.03179395:-0.4209717,239.4617:0.1115837:409.7654:-0.0009938573:0.9168727:-0.002282827:-0.399172,257.9121:0.1115837:401.5073:0.001005368:-0.7782251:0.001245897:0.6279835,245.8709:0.1115837:387.7701:0.001894599:-0.6129104:0.001469621:0.7901489,246.7823:0.1115837:391.9139:0.001744066:-0.6791493:0.001613742:0.7339964,222.4653:0.1115837:394.9659:-0.005965729:0.9823616:-0.03182168:-0.184167,240.3608:0.1115837:408.6745:-0.001064288:0.9043968:-0.002255851:-0.4266852
32.078,Terrain,27372,None,True,222.5153:-0.004993439:393.9993:-0.0008118637:0.5420337:0.0006844398:0.8403561,253.2894:0.1115837:398.719:0.001219368:-0.7588114:0.001420634:0.6513078,223.3054:0.1115837:394.5982:-0.01476656:0.9063962:-0.03179395:-0.4209717,239.4617:0.1115837:409.7654:-0.001005489:0.9168257:-0.002308803:-0.3992797,257.9121:0.1115837:401.5073:0.001014025:-0.7770098:0.001251667:0.6294864,245.8709:0.1115837:387.7701:0.001912228:-0.6092169:0.001469056:0.793,246.7823:0.1115837:391.9139:0.001763153:-0.6761556:0.00161813:0.7367551,222.4857:0.1115837:395.0864:-0.001199455:0.9983569:-0.05256639:-0.02278041,240.3608:0.1115837:408.6745:-0.001077494:0.9041991:-0.002281104:-0.427104
32.127,Terrain,27372,None,True,222.6333:0.004086018:394.1393:-0.0006757481:0.518003:0.000569688:0.8553783,253.2894:0.1115837:398.719:0.001131945:-0.757545:0.001313611:0.6527807,223.4206:0.1115837:394.6739:-0.02884414:0.8852395:-0.05539746:-0.4609232,239.4617:0.1115837:409.7654:-0.0009355457:0.9166341:-0.002145382:-0.3997204,257.9121:0.1115837:401.5073:0.0009405987:-0.7760274:0.001157338:0.6306974,245.8709:0.1115837:387.7701:0.001773622:-0.6064883:0.001352906:0.7950893,246.7823:0.1115837:391.9139:0.001637493:-0.6738815:0.001493533:0.7388361,222.4166:0.1115837:395.1651:-0.001199455:0.9983569:-0.05256639:-0.02278041,240.3608:0.1115837:408.6745:-0.001002908:0.9038906:-0.002119237:-0.4277574
32.177,Terrain,27372,None,True,222.6625:0.0167864:394.1703:-0.0005977079:0.5040816:0.0005038964:0.8636557,253.2894:0.1115837:398.719:0.0009997856:-0.7572664:0.001159239:0.6531043,223.475:0.1115837:394.6955:-0.02884414:0.8852395:-0.05539746:-0.4609232,239.4617:0.1115837:409.7654:-0.000826669:0.9166092:-0.001895378:-0.3997792,257.9121:0.1115837:401.5073:0.0008306234:-0.7758133:0.001021313:0.6309612,245.8709:0.1115837:387.7701:0.001566306:-0.6058658:0.001192828:0.7955644,246.7823:0.1115837:391.9139:0.001446509:-0.6733687:0.001317501:0.7393042,222.4166:0.1115837:395.1651:-0.001199455:0.9983569:-0.05256639:-0.02278041,240.3608:0.1115837:408.6745:-0.0008862818:0.9038393:-0.001872208:-0.427867
32.227,Terrain,27372,None,True,222.6922:0.01989633:394.2049:-0.0005620862:0.4976926:0.0004738656:0.8673532,253.2894:0.1115837:398.719:0.0009686048:-0.7569513:0.001121991:0.6534696,223.553:0.1115837:394.7369:-0.02884414:0.8852395:-0.05539746:-0.4609232,239.4617:0.1115837:409.7654:-0.0008013385:0.9165643:-0.001836737:-0.3998821,257.9121:0.1115837:401.5073:0.0008045625:-0.7755694:0.0009884881:0.6312611,245.8709:0.1115837:387.7701:0.001517133:-0.605184:0.001153327:0.7960834,246.7823:0.1115837:391.9139:0.001401557:-0.6728004:0.001274588:0.7398216,222.4166:0.1115837:395.1651:-0.001199455:0.9983569:-0.05256639:-0.02278041,240.3608:0.1115837:408.6745:-0.000859206:0.9037653:-0.001814199:-0.4280238
32.277,Terrain,27372,None,True,222.6991:0.008580446:394.2138:-0.0005620862:0.4976926:0.0004738656:0.8673532,253.2894:0.1115837:398.719:0.001088594:-0.7568687:0.001260659:0.6535649,223.6628:0.1115837:394.7596:-0.02884414:0.8852395:-0.05539746:-0.4609232,239.4617:0.1115837:409.7654:-0.0009007576:0.9165481:-0.002064391:-0.3999182,257.9121:0.1115837:401.5073:0.0009041888:-0.7755049:0.001110659:0.6313398,245.8709:0.1115837:387.7701:0.001704959:-0.6050108:0.001295528:0.7962144,246.7823:0.1115837:391.9139:0.001575209:-0.6726544:0.001431942:0.7399537,222.4166:0.1115837:395.1651:-0.001199455:0.9983569:-0.05256639:-0.02278041,240.3608:0.1115837:408.6745:-0.0009658233:0.9037413:-0.002039032:-0.428073
32.326,Terrain,27372,None,True,222.7038:-0.004797578:394.2198:-0.0005620862:0.4976926:0.0004738656:0.8673532,253.2894:0.1115837:398.719:0.001230319:-0.7568128:0.001424541:0.6536291,223.833:0.1115837:394.7037:-0.02884414:0.8852395:-0.05539746:-0.4609232,239.4617:0.1115837:409.7654:-0.001018143:0.9165367:-0.002333249:-0.3999424,257.9121:0.1115837:401.5073:0.001021875:-0.7754614:0.001255042:0.6313929,245.8709:0.1115837:387.7701:0.001926841:-0.6048938:0.001463683:0.7963025,246.7823:0.1115837:391.9139:0.001780309:-0.6725556:0.001617956:0.7400427,222.4166:0.1115837:395.1651:-0.001199455:0.9983569:-0.05256639:-0.02278041,240.3608:0.1115837:408.6745:-0.001091702:0.9037249:-0.002304566:-0.428106
32.376,Terrain,27372,None,True,222.704:-0.00499028:394.2201:-0.0005620862:0.4976926:0.0004738656:0.8673532,253.2894:0.1115837:398.719:0.00123237:-0.7568105:0.001426906:0.6536317,223.8519:0.1115837:394.6962:-0.02884414:0.8852395:-0.05539746:-0.4609232,239.4617:0.1115837:409.7654:-0.001019845:0.9165363:-0.002337143:-0.3999433,257.9121:0.1115837:401.5073:0.001023577:-0.7754597:0.001257126:0.631395,245.8709:0.1115837:387.7701:0.00193005:-0.604889:0.001466102:0.7963062,246.7823:0.1115837:391.9139:0.001783278:-0.6725516:0.001620637:0.7400463,222.4166:0.1115837:395.1651:-0.001199455:0.9983569:-0.05256639:-0.02278041,240.3608:0.1115837:408.6745:-0.001093528:0.9037244:-0.002308411:-0.4281073
32.426,Terrain,27372,None,True,222.7074:-0.004997611:394.2081:-0.001427183:0.6535414:0.001232312:0.7568884,253.2894:0.1115837:398.719:0.001232228:-0.7569416:0.00142732:0.6534799,224.1193:0.1115837:394.3988:0.02757672:-0.7804178:0.03450616:0.6236962,239.4378:0.1115837:409.7432:-0.00102054:0.9166342:-0.002340297:-0.3997191,257.9121:0.1115837:401.5073:0.001023451:-0.7755692:0.001257416:0.6312605,245.8396:0.1115837:387.7788:0.001932991:-0.6050656:0.001469012:0.796172,246.7499:0.1115837:391.917:0.001785743:-0.6727301:0.001623664:0.7398841,222.4236:0.1115837:395.1421:0.00877241:0.9873822:-0.05905617:0.1466692,240.3356:0.1115837:408.6539:-0.001094339:0.9038323:-0.002311631:-0.4278792
32.477,Terrain,27372,None,True,222.7089:-0.004997373:394.2036:-0.001427403:0.6534418:0.001232175:0.7569744,253.2894:0.1115837:398.719:0.00123215:-0.7569908:0.001427446:0.653423,224.1544:0.1115837:394.3745:0.02757672:-0.7804178:0.03450616:0.6236962,239.4378:0.1115837:409.7432:-0.001020229:0.9166716:-0.002340185:-0.3996331,257.9121:0.1115837:401.5073:0.001023381:-0.7756104:0.001257498:0.6312099,245.8396:0.1115837:387.7788:0.001933077:-0.6051307:0.001469327:0.7961224,246.7499:0.1115837:391.917:0.001785734:-0.6727964:0.001623947:0.7398239,222.4236:0.1115837:395.1421:0.00877241:0.9873822:-0.05905617:0.1466692,240.3356:0.1115837:408.6539:-0.001094032:0.9038736:-0.002311559:-0.4277921
32.526,Terrain,27372,None,True,222.7093:-0.00499779:394.2024:-0.001427486:0.653407:0.001232132:0.7570044,253.2894:0.1115837:398.719:0.001232134:-0.7570041:0.001427487:0.6534075,224.161:0.1115837:394.3651:0.02757672:-0.7804178:0.03450616:0.6236962,239.4378:0.1115837:409.7432:-0.001020149:0.9166818:-0.002340164:-0.3996097,257.9121:0.1115837:401.5073:0.001023367:-0.7756216:0.001257526:0.6311961,245.8396:0.1115837:387.7788:0.001933109:-0.6051486:0.001469419:0.796109,246.7499:0.1115837:391.917:0.001785738:-0.6728144:0.001624031:0.7398074,222.4236:0.1115837:395.1421:0.00877241:0.9873822:-0.05905617:0.1466692,240.3356:0.1115837:408.6539:-0.001093953:0.9038848:-0.002311548:-0.4277684
32.576,Terrain,27372,None,True,222.7092:-0.004998028:394.2027:-0.001427482:0.6534094:0.001232137:0.7570024,253.2894:0.1115837:398.719:0.001232142:-0.7570001:0.001427479:0.6534121,224.161:0.1115837:394.3651:0.02757672:-0.7804178:0.03450616:0.6236962,239.4378:0.1115837:409.7432:-0.001020177:0.9166788:-0.002340178:-0.3996168,257.9121:0.1115837:401.5073:0.001023374:-0.7756182:0.001257521:0.6312003,245.8396:0.1115837:387.7788:0.001933105:-0.6051432:0.001469396:0.796113,246.7499:0.1115837:391.917:0.001785742:-0.6728089:0.001624011:0.7398123,222.4236:0.1115837:395.1421:0.00877241:0.9873822:-0.05905617:0.1466692,240.3356:0.1115837:408.6539:-0.00109398:0.9038814:-0.002311558:-0.4277755
32.625,Terrain,27372,None,True,222.709:-0.004998088:394.2032:-0.001427468:0.6534163:0.001232147:0.7569965,253.2894:0.1115837:398.719:0.00123215:-0.7569951:0.001427465:0.6534179,224.161:0.1115837:394.3651:0.02757672:-0.7804178:0.03450616:0.6236962,239.4378:0.1115837:409.7432:-0.001020208:0.9166748:-0.002340188:-0.3996258,257.9121:0.1115837:401.5073:0.001023381:-0.775614:0.001257513:0.6312054,245.8396:0.1115837:387.7788:0.001933095:-0.6051366:0.001469363:0.796118,246.7499:0.1115837:391.917:0.001785742:-0.6728022:0.001623981:0.7398185,222.4236:0.1115837:395.1421:0.00877241:0.9873822:-0.05905617:0.1466692,240.3356:0.1115837:408.6539:-0.001094011:0.9038771:-0.002311565:-0.4277846
32.675,Terrain,27372,None,True,222.709:-0.004998147:394.2034:-0.001427463:0.6534191:0.001232152:0.7569941,253.2894:0.1115837:398.719:0.001232154:-0.7569931:0.001427461:0.6534203,224.161:0.1115837:394.3651:0.02757672:-0.7804178:0.03450616:0.6236962,239.4378:0.1115837:409.7432:-0.001020222:0.9166733:-0.002340193:-0.3996293,257.9121:0.1115837:401.5073:0.001023384:-0.7756123:0.00125751:0.6312075,245.8396:0.1115837:387.7788:0.001933092:-0.6051339:0.001469351:0.79612,246.7499:0.1115837:391.917:0.001785743:-0.6727995:0.00162397:0.739821,222.4236:0.1115837:395.1421:0.00877241:0.9873822:-0.05905617:0.1466692,240.3356:0.1115837:408.6539:-0.001094025:0.9038754:-0.002311569:-0.4277882
32.725,Terrain,27372,None,True,222.7089:-0.004998326:394.2035:-0.001427459:0.6534214:0.001232156:0.756992,253.2894:0.1115837:398.719:0.001232157:-0.7569917:0.001427459:0.6534219,224.161:0.1115837:394.3646:0.02757672:-0.7804178:0.03450616:0.6236962,239.4378:0.1115837:409.7432:-0.001020232:0.9166722:-0.002340199:-0.3996318,257.9121:0.1115837:401.5073:0.001023388:-0.7756112:0.001257509:0.6312089,245.8396:0.1115837:387.7788:0.001933093:-0.6051322:0.001469344:0.7961213,246.7499:0.1115837:391.917:0.001785746:-0.6727977:0.001623964:0.7398226,222.4236:0.1115837:395.1421:0.00877241:0.9873822:-0.05905617:0.1466692,240.3356:0.1115837:408.6539:-0.001094034:0.9038742:-0.002311574:-0.4277906
32.775,Terrain,27372,None,True,222.7089:-0.004998207:394.2036:-0.001427457:0.6534222:0.001232156:0.7569914,253.2894:0.1115837:398.719:0.001232158:-0.7569911:0.001427457:0.6534226,224.1668:0.1115837:394.3608:0.02757672:-0.7804178:0.03450616:0.6236962,239.4378:0.1115837:409.7432:-0.001020235:0.9166719:-0.0023402:-0.3996327,257.9121:0.1115837:401.5073:0.001023388:-0.7756107:0.001257507:0.6312096,245.8396:0.1115837:387.7788:0.001933091:-0.6051312:0.00146934:0.7961221,246.7499:0.1115837:391.917:0.001785745:-0.6727968:0.00162396:0.7398235,222.4236:0.1115837:395.1421:0.00877241:0.9873822:-0.05905617:0.1466692,240.3356:0.1115837:408.6539:-0.001094037:0.9038738:-0.002311574:-0.4277915
32.824,Terrain,27372,None,True,222.7089:-0.004998147:394.2036:-0.001427456:0.6534225:0.001232157:0.7569911,253.2894:0.1115837:398.719:0.001232157:-0.7569911:0.001427456:0.6534226,224.2301:0.1115837:394.2908:0.02757672:-0.7804178:0.03450616:0.6236962,239.4378:0.1115837:409.7432:-0.001020234:0.9166719:-0.002340199:-0.3996327,257.9121:0.1115837:401.5073:0.001023387:-0.7756107:0.001257507:0.6312096,245.8396:0.1115837:387.7788:0.00193309:-0.6051312:0.001469339:0.7961221,246.7499:0.1115837:391.917:0.001785744:-0.6727968:0.001623959:0.7398235,222.4236:0.1115837:395.1421:0.00877241:0.9873822:-0.05905617:0.1466692,240.3356:0.1115837:408.6539:-0.001094037:0.9038738:-0.002311573:-0.4277915
32.874,Terrain,27372,None,True,222.7089:-0.004998147:394.2036:-0.001427456:0.6534225:0.001232157:0.7569911,253.2894:0.1115837:398.719:0.001232157:-0.7569911:0.001427456:0.6534226,224.3239:0.1115837:394.22:0.02757672:-0.7804178:0.03450616:0.6236962,239.4378:0.1115837:409.7432:-0.001020234:0.9166719:-0.002340199:-0.3996327,257.9121:0.1115837:401.5073:0.001023387:-0.7756107:0.001257507:0.6312096,245.8396:0.1115837:387.7788:0.00193309:-0.6051312:0.001469339:0.7961221,246.7499:0.1115837:391.917:0.001785744:-0.6727968:0.001623959:0.7398235,222.4236:0.1115837:395.1421:0.00877241:0.9873822:-0.05905617:0.1466692,240.3356:0.1115837:408.6539:-0.001094037:0.9038738:-0.002311573:-0.4277915
32.923,Terrain,27372,None,True,222.7089:-0.004998147:394.2036:-0.001427456:0.6534225:0.001232157:0.7569911,253.2894:0.1115837:398.719:0.001232157:-0.7569911:0.001427456:0.6534226,224.3239:0.1115837:394.22:0.02757672:-0.7804178:0.03450616:0.6236962,239.4378:0.1115837:409.7432:-0.001020234:0.9166719:-0.002340199:-0.3996327,257.9121:0.1115837:401.5073:0.001023387:-0.7756107:0.001257507:0.6312096,245.8396:0.1115837:387.7788:0.00193309:-0.6051312:0.001469339:0.7961221,246.7499:0.1115837:391.917:0.001785744:-0.6727968:0.001623959:0.7398235,222.4236:0.1115837:395.1421:0.00877241:0.9873822:-0.05905617:0.1466692,240.3356:0.1115837:408.6539:-0.001094037:0.9038738:-0.002311573:-0.4277915
32.973,Terrain,27372,None,True,222.7089:-0.004998147:394.2036:-0.001427456:0.6534225:0.001232157:0.7569911,253.2894:0.1115837:398.719:0.001232157:-0.7569911:0.001427456:0.6534226,224.3239:0.1115837:394.22:0.02757672:-0.7804178:0.03450616:0.6236962,239.4378:0.1115837:409.7432:-0.001020234:0.9166719:-0.002340199:-0.3996327,257.9121:0.1115837:401.5073:0.001023387:-0.7756107:0.001257507:0.6312096,245.8396:0.1115837:387.7788:0.00193309:-0.6051312:0.001469339:0.7961221,246.7499:0.1115837:391.917:0.001785744:-0.6727968:0.001623959:0.7398235,222.4236:0.1115837:395.1421:0.00877241:0.9873822:-0.05905617:0.1466692,240.3356:0.1115837:408.6539:-0.001094037:0.9038738:-0.002311573:-0.4277915
